id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z23xejxyyy2tsf5lwacdp431tqjtjf3doofq1ha5cgxw03c010c,烏帕 烏帕,1 week ago,1505937175220,"沒想到大陸人來youtube也學會了標題黨文化....唉
這種比賽也沒什麼好讓的，選手表現本來就有起伏，faker都會閃現撞牆，觀眾卻只會在場下多嘴",0,false,0,,,,,,
z22ujz0o3qiktnf3iacdp430nu3ccagzc4eqxtkaec1w03c010c,坂本龍馬,2 weeks ago,1505332375226,怡宁身材滿好的,0,false,0,,,,,,
z22hzrazmunquvnw304t1aokgtu11dehazoqhcmvgzejrk0h00410,Chay Ching,2 weeks ago,1505332375228,"Chang Yining is a true National Treasure.  Let is no other 2way around it.  She is the best of the bests 鄺古無類 來世無人 。Yet, she is so pretty and humble.",0,false,0,,,,,,
z22wifbo0nqbshxtcacdp43anpwkdt0wa2kxeak0031w03c010c,daye waha,4 weeks ago,1504122775231,福原爱绝对是最受中国人喜爱的日本人。,0,false,0,,,,,,
z234ynjoswzmcljbn04t1aokguqmt5cssw1dthzj1vzjrk0h00410,CF,1 month ago,1503863575235,這麼可愛又漂亮如果還贏球，這世界還有天理嗎!?,0,false,0,,,,,,
z23ldzf54my0vfn2lacdp430mf4eq03qlasea210igdw03c010c,Acesirl SKY,1 month ago,1503863575237,铁打的福原爱 流水的大魔王,0,false,0,,,,,,
z232dfbzwparztlps04t1aokgurgcrjq2q3bsmbbiubwbk0h00410,刘多多,1 month ago,1503863575240,把我爱酱虐哭了,0,false,0,,,,,,
z23tcz2wxsjnzdbklacdp431n2lrsyviku4bdziuuv5w03c010c,李宽,1 month ago,1503863575242,心疼福原爱,0,false,0,,,,,,
z22zwzdz4wf2inm25acdp43a5y2lrv4hsm3a0fc3oexw03c010c,Xinzhi Qiao,1 month ago,1503863575246,大魔王的实力在于想让你得几分你就得几分,0,false,0,,,,,,
z23mctxb4qvrxxort04t1aokgkifclnzd31xufkyrikrrk0h00410,feelpadma,1 month ago,1503863575250,"我在玩virtual tennis 4 時 贏太多也會讓的 都沒對手和你玩 你就沒搞頭了 
世界第一沒人和你玩 和pc game 沒人和你玩就這是種味道",0,false,0,,,,,,
z12sgh54nyztxx5dt23si5dq2pq5cf0lx,Weipeng Wang,1 month ago,1503863575253,福原爱的动作看得出来，对自己没有信心，所以比分很大,0,false,0,,,,,,
z125in5atz3lidxj004ccpcyzue2gdjy1cs,沐春阳,1 month ago,1503863575256,其实道理很简单 咱们内部比赛都是天才对天才 大神对大神 省内比赛含金量都不亚于世界级赛事 这么磨出来尖子 不是魔王都不可能,0,false,0,,,,,,
z13lfl3ywqbpylks5221tdvbdqr4urbn5,薛進財,2 months ago,1501185175259,不是5，6岁开始学打球，3岁就打全国比赛，没有进前16，5岁获得全国第一。。。,1,false,0,,,,,,
z13wvroxomufyt2xr04cd33pqkruyzl5vpg0k,linsi lao,2 months ago,1501185175263,技术差距之外，估计一起训练过被打得有心理阴影吧。,2,false,0,,,,,,
z13gfdtiasumvbvwp04cidxgqwbdirg4w1c,南采,2 months ago,1501185175266,以後在閒暇之餘，要學一下表演課,0,false,0,,,,,,
z13qdzx5fujjdzlom04cdzyocl2evfk5ujo,ni cong,2 months ago,1501185175270,乒乓球在中国太普及所以好强，而足球看的不少，踢的极少，我去过墨西哥小型足球场超多。我感觉就是这样中国足球超臭,1,false,0,,,,,,
z12pfnij3vf2vzk0i220iv44swvhibbwm04,John Cheng,2 months ago,1501185175273,嗯 要注意两国影响 哈哈哈哈,0,false,0,,,,,,
z12ewf5iexv4jv0lx23ruxgbhwntvd3ae04,zhou xiang,3 months ago,1498593175276,大魔王简直把我掰弯，她发球动作太帅了，还有她假装很紧张的表情,3,false,0,,,,,,
z13lvf1irvmag1eh504ci3rjpuj2wngr5jc,matthew Xiang,3 months ago,1498593175280,2:36,0,false,0,,,,,,
z13pz3wjnuv5fvscg222xt2rpsyms13q104,jintong qu,3 months ago,1498593175283,爱酱真的好可爱啊,0,false,0,,,,,,
z12jwrsy1zuizbkkd22ftzqgipmch3vpc04,Wu Zoro,3 months ago,1498593176251,真是硬让,0,false,0,,,,,,
z13ketwbeqnoerdu1224xtxabkvrv3k4204,jun Lee,3 months ago,1498593176255,瓷娃娃每天晚上都做着同样的噩梦，救命！！我不要11比0！！,0,false,0,,,,,,
z13hilwadxuyz5ry304cf3majryrujtpdcc,terrywang4,3 months ago,1498593176259,这球让的堪比郜影帝的反重力假摔,0,false,0,,,,,,
z12nwnhiamimjhdi504cdxob0tr5dvdaclw0k,HanMing Chang,3 months ago,1498593176262,福原爱是馒头,0,false,0,,,,,,
z12shrjivlbjyv5yo04chhvyroufzx1hyn00k,酷帅牛牛,3 months ago,1498593176266,超帅的张怡宁，我偶像,2,false,0,,,,,,
z132d5bhxkfoibw4x04cchey3q3luhhq5us0k,Zheng Wan,3 months ago,1498593176270,大魔王真的是无敌到觉得乒乓球无聊了才退役吧？无敌是多么寂寞,2,false,0,,,,,,
z12ot5hoirjesv3pk04cjvrgms2quj3xcyg0k,Bentao Li,4 months ago,1495914776274,大魔王,0,false,0,,,,,,
z12zcfg52zqfgdha104cezexezriyhnwxyw0k,Ling SUN,4 months ago,1495914776278,直接拖到2‘40’‘,0,false,0,,,,,,
z12kfpvbyxzaen3en230ejexvnjizlgaa04,Emily Zhao,4 months ago,1495914776281,全是11啊😆,1,false,0,,,,,,
z122d3si1ojlsvgqa04cgvfbhsbns3k5mgk,Edwin DK,4 months ago,1495914776284,"7:08 我沒看錯是身前拋球 身後反手開球?
我很少看比賽 也太誇張了
這樣角度好難預計，開球要打到自己桌再過網彈到對面 好強",2,false,0,,,,,,
z13iynhyftqwvtovu22zjh2qmrflsp55w04,haop 猫爸,4 months ago,1495914776287,小爱 感觉好想哭😂😂那表情,0,false,0,,,,,,
z12dffigjk2ahv3ob04cirtplufxextyszw0k,SUN NETOR,4 months ago,1495914776292,大姐姐陪小妹妹玩 不必下死手！ 友誼第一 金牌第二  第三留給小妹妹 合情合理！,4,false,0,,,,,,
z12ytr44pxe5evfwh04cedioumqlvvth3a4,磊张,4 months ago,1495914776296,小爱都要哭了,0,false,0,,,,,,
z12nyzhattmyypwev23xjvgatmypsl3nk,Sam Shen,4 months ago,1495914776299,全程希望福原爱赢两盘，张怡宁太强了，福原爱也打得超好，好吧，等于没说,0,false,0,,,,,,
z13izp3runbldh5x304cdbq42pjlhfr4uvk0k,qing900517,4 months ago,1495914776303,乒乓球真是中国的专利、在国内排不上号的去外国都可以当教练😂歪果仁打不过中国球员、是因为中国球员对他师父也了如指掌😂,0,false,0,,,,,,
z12fj1rzxzvsibg2v223izoxxqqzwjber,一張嘴阿,4 months ago,1495914776306,祖國知那的宗祖國福園愛讓的也太誇張了  不愧是宗主國人   知道要給後代子孫國面子,0,false,0,,,,,,
z13fi5mpom3mzhdhx04ch5irkmv2yfthvbc,Vincent Von,4 months ago,1495914776309,我恍惚听到现场有人喊福原爱加油。。😄,1,false,0,,,,,,
z13vhpzqdvrgxxtba04ciduwamzbfddao4s,黄茂耿,4 months ago,1495914776333,大魔王，哈哈,0,false,0,,,,,,
z13ctvpybrfrxfoml23vhnjxuwqvsxa2m,SirCrocodile MMA,4 months ago,1495914776336,感觉爱酱一直在忍不住在笑,2,false,0,,,,,,
z12ofjorptuhi3lcu231uvjanym0zxj5o04,不明恒127,5 months ago,1493322776338,大魔王的打法简单来说就是水都泼不进去的防守和相持能力防得你怀疑人生然后我再稍微攻一板就一击致命，不是我吹，大魔王就算现在复出都能吊打你们一众。。。（此处省略两字）,0,false,0,,,,,,
z13vxfnbfw2lgvboi04cg3e4yx2izfxzgmo0k,T Qri,5 months ago,1493322776994,张怡宁是不是从来没输过,0,true,1,,,,,,
,,,,,,,,z13vxfnbfw2lgvboi04cg3e4yx2izfxzgmo0k.1499794369004503,Silence moon,2 months ago,1501185177519,跟王楠打早期好像有输过，不过很少，后面基本就是“乒乓球真有意思”这样·····,0
z13ycb541pfuuhpzp04cjnzgisv5jhtpcuw0k,hongjia wang,5 months ago,1493322776998,就没用过正手…,0,false,0,,,,,,
z13lu3iq0vjntrzwh04cjhvpryimxh3aef4,项玮,5 months ago,1493322777006,某国乒乓球运动员在一次比赛后向他的外教抱怨：”天啊！他们简直是地狱中的魔鬼。“-----------------------------外教默默的看着他，久久沉默不语，他正了正靠在椅子上的身体，眼中流露出对爱徒无限的关爱，并缓缓说道：“作为一个乒乓球运动员，你是幸运的，你仅仅是与地狱偶尔接触，而不是活在地狱里。”,22,false,0,,,,,,
z12widzypkvwthdeu22rc1cbzvqleleow04,青铜身王者心,5 months ago,1493322777009,我听见后面有观众在喊：福原爱，加油.......hhh,3,false,0,,,,,,
z13jujv5yqfvchqqt04ceb2jxs2iidhyzvs0k,TIAN PENG,5 months ago,1493322777012,看过瓷娃娃小时候输了比赛哭鼻子的视频，被萌翻了。我要是跟这样的对手打，在实力稳赢的情况下，肯定也会让球的。,0,false,0,,,,,,
z130e1uyht2byzb5l04cj1nysmfkc3xhvis,球發,5 months ago,1493322777014,我反而被最後的打賞畫面逗笑了,0,false,0,,,,,,
z13eslbiwrm2jfpbz04cjr0aumu5ytjzblk0k,林小明,5 months ago,1493322777017,既然要讓幹嘛自己失誤，直接發個好球不帶轉，讓福原愛扣殺不是比較爽，讓的無形給對方痛快感，不是更好,0,true,1,,,,,,
,,,,,,,,z13eslbiwrm2jfpbz04cjr0aumu5ytjzblk0k.1493367973500036,Penelope Beiting,4 months ago,1495914777295,林小明 她经常让了然而对方连球都接不起……（之前有过，教练说她怎么不让，她说她让了对方自己接不住有什么办法）,4
z130jlbydqnacj4pj04cjr0aumu5ytjzblk0k,林小明,5 months ago,1493322777020,中華民族到底還是講個仁字，要和平相處，還是給對方一點顏面，不讓對手難堪，這樣很好,11,false,0,,,,,,
z13bslirfwi4f3lxo04cizxw4vuuidyb4bo,杨凡,5 months ago,1493322777023,张怡宁控球可怕,0,false,0,,,,,,
z12rz1zhkmqkxvo3f222ffriplictjh1l,tony waker,5 months ago,1493322777026,大魔王溺爱小公主 哈哈,13,false,0,,,,,,
z135jrshoza0vdyna23ohvrrgmu2yx5rk04,陳香菇,5 months ago,1493322777028,這種講靈活度的運動還是瘦一點的人比較吃香啊，如果手上功夫都相當的話，就看誰的腳下功夫厲害了。移位精準迅速、腳步靈活的就贏。,0,false,0,,,,,,
z13dulvhlx2nizkgg04chzka1siqzjsp0c4,省省吧,5 months ago,1493322777030,我的眼中只看到愛醬。木有看到乒乓球。。。,1,false,0,,,,,,
z12pxtdqnqf0sjudb22wytkziprzuhdwc04,Xiaolei Wang,5 months ago,1493322777032,流水的大魔王铁打的福原爱(｡･㉨･｡)ﾉ♡😂😂😂,0,false,0,,,,,,
z132it5gzluxfpq2o23rfnurcpqjtror104,zep wu,5 months ago,1493322777036,5:54 福原爱后背上的字我打眼看成了fuck 什么 jpn,2,true,1,,,,,,
,,,,,,,,z132it5gzluxfpq2o23rfnurcpqjtror104.1502233543586374,LOLITA 233,1 month ago,1503863577386,zep wu 是她的名字,0
z12nulmqevfztxo2t223cttqmrqadtonc,STONE9523,5 months ago,1493322777040,哈哈哈哈哈哈，没恶意，太搞笑了，专业运动员都可以当影帝。张的实力每局都可以接近11:0,0,false,0,,,,,,
z12ex3ghfsu3x5jy104cixr51tbpipeavps0k,derek 陈,5 months ago,1493322777043,这是 绝对无敌的传说 China,1,false,0,,,,,,
z12eyrbystumilbyc04cjrti2p2chbsahvo0k,休闲 MaGerays,5 months ago,1493322777047,特心疼福原爱， 就不能让她个亚军啥的吗。。。。,0,false,0,,,,,,
z13eh33jml3kvrpcy23nvjdasvuddb4vq,shuai Wei,5 months ago,1493322777051,这日本小妞长的不赖啊！,0,false,0,,,,,,
z132dtly5urtwfin2222jpspcteqft1x404,張舒凱,5 months ago,1493322777054,張怡寧 好棒,0,false,0,,,,,,
z13zzlgxqnuuxfwpg04cizzzpyzqgvx4x0g,曾靖,5 months ago,1493322777057,差距太过恐怖,0,false,0,,,,,,
z23aw5ub5lz5hjytpacdp435higyfrjdvrfp2z0knhhw03c010c,ZHENG DONG,6 months ago,1490644378332,福原爱长得真像潘冬子,0,false,0,,,,,,
z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k,albert lopez jr,6 months ago,1490644378336,Where to buy that shirt with the chinese flag? Anyone? Thanks in advance,2,true,9,,,,,,
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025080751289,albert lopez jr,4 months ago,1495914778915,Cant find it. :,0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025275997934,Xin Chen,4 months ago,1495914778917,"albert lopez arround 100 eur,  https://m.intl.taobao.com/detail/detail.html?spm=a1z5f.7632060.0.0&id=542376002222",1
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025337263705,albert lopez jr,4 months ago,1495914778919,Xin Chen there's no translation so I can't understand whats in there. :(,0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025674601836,albert lopez jr,4 months ago,1495914778921,Xin Chen are u a taobao agent?,0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025770628054,Xin Chen,4 months ago,1495914778923,"out of production, now they have l, xl,xxl three kinds of size. 80 eur they can deliever it to mainland China.",0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025917564352,Xin Chen,4 months ago,1495914778925,"albert lopez no, i just saw your comment and you can buy anything from taobao. if u really want to have this i can help u",0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494025947090350,albert lopez jr,4 months ago,1495914778928,"Xin Chen i would take the L size. Can you help me please, thankyou :)",0
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494026159759270,Xin Chen,4 months ago,1495914778931,albert lopez do u have  telegram or hangout?,1
,,,,,,,,z12lzxhrxve4u3w5z04cfxrjsxqxdzc5iqo0k.1494027057759427,Xin Chen,4 months ago,1495914778933,"albert lopez the seller told me ,there is only one left, the size is xl for women. they can send to some countries directly. so do u want it and where are u living?",0
z13avzebgne1cpakh223w555wmz4tve0q,PISCES 祥,6 months ago,1490644378341,第4局大陸是不是讓了整局啊，我會打但不是很內行，但覺得好像整局都在讓耶...,6,true,6,,,,,,
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1488507803712110,Chuek Chiu,6 months ago,1490644378853,你地d港灿再讲大陆 就捉你去鞭!,0
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1488567321505591,PISCES 祥,6 months ago,1490644378855,講啥，看不懂,2
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1490923521151384,zeng huang,5 months ago,1493322778858,Chuek Chiu 见人就喷，都不看别人说什么，有病吧？,2
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1492277535750941,주은 D이,5 months ago,1493322778860,對阿，因為四比零不好看，捨不得福原愛 哈哈~~~,1
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1492277709856997,주은 D이,5 months ago,1493322778862,各種力度、球質突然下降，然後失誤都很簡單，很明顯對福原愛有愛哈哈~~,6
,,,,,,,,z13avzebgne1cpakh223w555wmz4tve0q.1498221333334888,JINGZE DING,3 months ago,1498593178864,哈哈哈哈哈因为爱酱从很小就在大陆训练 每次回大陆都会给国家队的队员带吃的 中文还一股子东北口音,3
z12lx5eagsv0ijmq304cfjvpntryypfjxwo0k,Ryo,10 months ago,1480276378345,福原爱太可爱了😂,5,false,0,,,,,,
z12ohxnptmnndnqip04cfnn5crmsx3wqvlk0k,Zonglin Gu,1 year ago,1475005978348,我只想说这个女解说，听起来怎么这么矫情,1,false,0,,,,,,
z12idnfb4liczzzma22ttjjjqvrkhrjny,林小明,1 year ago,1475005978351,打假球的感覺，讓得太明顯,0,false,0,,,,,,
